CustomerID,Gender,MaritalStatus,IncomeLevel,TransactionDate,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,ServiceUsage,LoggedInLast30Days,Age,AmountSpent,LoginFrequency,DaysSinceTransaction,DaysSinceInteraction,DaysSinceLogin,InteractionLag,ChurnStatus
212,0,1,2,2022-12-27,2022-11-01,1,0,2023-06-14,2,False,-0.6572153752785104,1.126288703460069,0.7854174488670979,-1.7288369523437037,-1.1946968947471555,0.19516027219928908,-0.40600144700640817,0
212,0,1,2,2022-12-28,2022-11-01,1,0,2023-06-14,2,False,-0.6572153752785104,-1.3720387224272874,0.7854174488670979,-1.7384072734865814,-1.1946968947471555,0.19516027219928908,-0.41296139538807086,0
212,0,1,2,2022-06-24,2022-11-01,1,0,2023-06-14,2,False,-0.6572153752785104,0.6661163986499277,0.7854174488670979,0.051242780231581006,-1.1946968947471555,0.19516027219928908,0.8885489519828554,0
212,0,1,2,2022-07-05,2022-11-01,1,0,2023-06-14,2,False,-0.6572153752785104,-1.3512454931879514,0.7854174488670979,-0.05403075234007561,-1.1946968947471555,0.19516027219928908,0.8119895197845657,0
212,0,1,2,2022-08-02,2022-11-01,1,0,2023-06-14,2,False,-0.6572153752785104,-1.4559791746921245,0.7854174488670979,-0.3219997443406561,-1.1946968947471555,0.19516027219928908,0.6171109650980098,0
213,0,3,2,2022-02-01,2022-01-13,0,0,2023-02-23,2,False,1.0279382023273482,0.6716286976764633,0.2892897749464361,1.419798703663117,1.6574549504039744,1.2573679238212099,-0.148483356884888,1
213,0,3,2,2022-10-12,2022-01-13,0,0,2023-02-23,2,False,1.0279382023273482,1.0385105746577707,0.2892897749464361,-1.0014925454849852,1.6574549504039744,1.2573679238212099,-1.909350297445553,1
213,0,3,2,2022-01-02,2022-01-13,0,0,2023-02-23,2,False,1.0279382023273482,-0.08962677548178466,0.2892897749464361,1.7069083379494532,1.6574549504039744,1.2573679238212099,0.06031509456499323,1
213,0,3,2,2022-03-07,2022-01-13,0,0,2023-02-23,2,False,1.0279382023273482,-0.5254472782633075,0.2892897749464361,1.0944077848052693,1.6574549504039744,1.2573679238212099,-0.3851216018614201,1
213,0,3,2,2022-08-21,2022-01-13,0,0,2023-02-23,2,False,1.0279382023273482,-0.9567323451369215,0.2892897749464361,-0.5038358460553357,1.6574549504039744,1.2573679238212099,-1.5474329815990921,1
213,0,3,2,2022-12-25,2022-01-13,0,0,2023-02-23,2,False,1.0279382023273482,0.9884812277966833,0.2892897749464361,-1.7096963100579479,1.6574549504039744,1.2573679238212099,-2.4243864776885933,1
213,0,3,2,2022-01-19,2022-01-13,0,0,2023-02-23,2,False,1.0279382023273482,1.0530239695630792,0.2892897749464361,1.5442128785205294,1.6574549504039744,1.2573679238212099,-0.05800402792327279,1
215,0,0,2,2022-04-10,2022-10-24,0,1,2023-11-07,1,False,0.9631246031886614,-0.9139596957284885,1.1397943588104276,0.7690168659474216,-1.1165557483046586,-1.2019777200241384,1.354865493554257,0
215,0,0,2,2022-04-10,2022-11-24,2,1,2023-11-07,1,False,0.9631246031886614,-0.9139596957284885,1.1397943588104276,0.7690168659474216,-1.4193526907693335,-1.2019777200241384,1.5706238933858008,0
215,0,0,2,2022-08-28,2022-10-24,0,1,2023-11-07,1,False,0.9631246031886614,1.380133562428878,1.1397943588104276,-0.5708280940554809,-1.1165557483046586,-1.2019777200241384,0.38047272012147776,0
215,0,0,2,2022-08-28,2022-11-24,2,1,2023-11-07,1,False,0.9631246031886614,1.380133562428878,1.1397943588104276,-0.5708280940554809,-1.4193526907693335,-1.2019777200241384,0.5962311199530217,0
215,0,0,2,2022-09-17,2022-10-24,0,1,2023-11-07,1,False,0.9631246031886614,1.090005216196798,1.1397943588104276,-0.7622345169130383,-1.1165557483046586,-1.2019777200241384,0.2412737524882236,0
215,0,0,2,2022-09-17,2022-11-24,2,1,2023-11-07,1,False,0.9631246031886614,1.090005216196798,1.1397943588104276,-0.7622345169130383,-1.4193526907693335,-1.2019777200241384,0.45703215231976757,0
215,0,0,2,2022-05-31,2022-10-24,0,1,2023-11-07,1,False,0.9631246031886614,-0.8410438415167223,1.1397943588104276,0.28093048766065,-1.1165557483046586,-1.2019777200241384,0.9999081260894588,0
215,0,0,2,2022-05-31,2022-11-24,2,1,2023-11-07,1,False,0.9631246031886614,-0.8410438415167223,1.1397943588104276,0.28093048766065,-1.4193526907693335,-1.2019777200241384,1.2156665259210027,0
215,0,0,2,2022-10-16,2022-10-24,0,1,2023-11-07,1,False,0.9631246031886614,-0.2606475971784725,1.1397943588104276,-1.0397738300564967,-1.1165557483046586,-1.2019777200241384,0.03943524942000511,0
215,0,0,2,2022-10-16,2022-11-24,2,1,2023-11-07,1,False,0.9631246031886614,-0.2606475971784725,1.1397943588104276,-1.0397738300564967,-1.4193526907693335,-1.2019777200241384,0.255193649251549,0
215,0,0,2,2022-12-15,2022-10-24,0,1,2023-11-07,1,False,0.9631246031886614,-1.727407569796211,1.1397943588104276,-1.613993098629169,-1.1165557483046586,-1.2019777200241384,-0.37816165347975733,0
215,0,0,2,2022-12-15,2022-11-24,2,1,2023-11-07,1,False,0.9631246031886614,-1.727407569796211,1.1397943588104276,-1.613993098629169,-1.4193526907693335,-1.2019777200241384,-0.16240325364821342,0
216,0,3,0,2022-08-23,2022-09-20,1,0,2023-09-06,0,False,-0.6572153752785104,1.3005192182608158,0.6436666848897659,-0.5229764883410914,-0.7844558759240476,-0.6086725452443267,0.17863421705325924,0
216,0,3,0,2022-08-23,2022-12-13,1,0,2023-09-06,0,False,-0.6572153752785104,1.3005192182608158,0.6436666848897659,-0.5229764883410914,-1.604937913570263,-0.6086725452443267,0.7632698811129267,0
216,0,3,0,2022-02-18,2022-09-20,1,0,2023-09-06,0,False,-0.6572153752785104,0.2813021058481188,0.6436666848897659,1.2571032442341932,-0.7844558759240476,-0.6086725452443267,1.473184616042523,0
216,0,3,0,2022-02-18,2022-12-13,1,0,2023-09-06,0,False,-0.6572153752785104,0.2813021058481188,0.6436666848897659,1.2571032442341932,-1.604937913570263,-0.6086725452443267,2.0578202801021903,0
216,0,3,0,2022-10-18,2022-09-20,1,0,2023-09-06,0,False,-0.6572153752785104,0.2533917310302179,0.6436666848897659,-1.0589144723422523,-0.7844558759240476,-0.6086725452443267,-0.21112289231985237,0
216,0,3,0,2022-10-18,2022-12-13,1,0,2023-09-06,0,False,-0.6572153752785104,0.2533917310302179,0.6436666848897659,-1.0589144723422523,-1.604937913570263,-0.6086725452443267,0.37351277173981506,0
216,0,3,0,2022-05-17,2022-09-20,1,0,2023-09-06,0,False,-0.6572153752785104,0.6701634029985232,0.6436666848897659,0.41491498366094026,-0.7844558759240476,-0.6086725452443267,0.8607091584562045,0
216,0,3,0,2022-05-17,2022-12-13,1,0,2023-09-06,0,False,-0.6572153752785104,0.6701634029985232,0.6436666848897659,0.41491498366094026,-1.604937913570263,-0.6086725452443267,1.445344822515872,0
216,0,3,0,2022-08-29,2022-09-20,1,0,2023-09-06,0,False,-0.6572153752785104,-0.4184807667737023,0.6436666848897659,-0.5803984151983587,-0.7844558759240476,-0.6086725452443267,0.13687452676328302,0
216,0,3,0,2022-08-29,2022-12-13,1,0,2023-09-06,0,False,-0.6572153752785104,-0.4184807667737023,0.6436666848897659,-0.5803984151983587,-1.604937913570263,-0.6086725452443267,0.7215101908229504,0
217,1,1,1,2022-09-02,2022-04-03,1,1,2023-08-14,1,False,-0.916469771833258,-0.4877682722591414,-1.7660963027248768,-0.6186796997698703,0.8760434859790073,-0.3885754642776224,-1.074156491646028,1
217,1,1,1,2022-07-23,2022-04-03,1,1,2023-08-14,1,False,-0.916469771833258,0.6708611623689709,-1.7660963027248768,-0.22629653291187735,0.8760434859790073,-0.3885754642776224,-0.7887986079978571,1
217,1,1,1,2022-08-29,2022-04-03,1,1,2023-08-14,1,False,-0.916469771833258,0.7388229250505597,-1.7660963027248768,-0.5803984151983587,0.8760434859790073,-0.3885754642776224,-1.0463166981193772,1
217,1,1,1,2022-03-08,2022-04-03,1,1,2023-08-14,1,False,-0.916469771833258,-0.41087518963582426,-1.7660963027248768,1.0848374636623914,0.8760434859790073,-0.3885754642776224,0.16471432028993382,1
217,1,1,1,2022-02-19,2022-04-03,1,1,2023-08-14,1,False,-0.916469771833258,1.389832417678099,-1.7660963027248768,1.2475329230913152,0.8760434859790073,-0.3885754642776224,0.28303344277819986,1
217,1,1,1,2022-06-10,2022-04-03,1,1,2023-08-14,1,False,-0.916469771833258,0.3106079994069147,-1.7660963027248768,0.18522727623187124,0.8760434859790073,-0.3885754642776224,-0.4895208275863607,1
217,1,1,1,2022-11-25,2022-04-03,1,1,2023-08-14,1,False,-0.916469771833258,0.3061423394360507,-1.7660963027248768,-1.4225866757716117,0.8760434859790073,-0.3885754642776224,-1.6587921557056955,1
217,1,1,1,2022-05-29,2022-04-03,1,1,2023-08-14,1,False,-0.916469771833258,1.2638170753752762,-1.7660963027248768,0.3000711299464057,0.8760434859790073,-0.3885754642776224,-0.40600144700640817,1
221,0,2,1,2022-05-03,2022-05-21,0,0,2023-06-16,0,False,-1.5646057632201267,0.9759913350656729,1.1397943588104276,0.5488994796612304,0.40719660732402707,0.1760213955934887,0.10903473323663218,1
221,0,2,1,2022-03-05,2022-05-21,0,0,2023-06-16,0,False,-1.5646057632201267,0.9240780379043771,1.1397943588104276,1.113548427091025,0.40719660732402707,0.1760213955934887,0.5196716877547319,1
221,0,2,1,2022-05-04,2022-05-21,0,0,2023-06-16,0,False,-1.5646057632201267,1.4610038734637463,1.1397943588104276,0.5393291585183526,0.40719660732402707,0.1760213955934887,0.10207478485496949,1
221,0,2,1,2022-01-13,2022-05-21,0,0,2023-06-16,0,False,-1.5646057632201267,-1.5478043078430184,1.1397943588104276,1.6016348053777967,0.40719660732402707,0.1760213955934887,0.87462905521953,1
223,0,0,2,2022-07-19,2022-08-21,2,0,2023-07-22,1,False,1.222378999743409,0.971735002905943,-1.553470156758879,-0.18801524834036584,-0.49142657676468504,-0.16847838331091808,0.21343395896157277,0
223,0,0,2,2022-04-18,2022-08-21,2,0,2023-07-22,1,False,1.222378999743409,1.386413396762906,-1.553470156758879,0.6924542968043986,-0.49142657676468504,-0.16847838331091808,0.8537492100745419,0
223,0,0,2,2022-11-12,2022-08-21,2,0,2023-07-22,1,False,1.222378999743409,-1.4381165348086677,-1.553470156758879,-1.2981725009141993,-0.49142657676468504,-0.16847838331091808,-0.5939200533113013,0
223,0,0,2,2022-05-02,2022-08-21,2,0,2023-07-22,1,False,1.222378999743409,-0.2667878796384107,-1.553470156758879,0.5584698008041084,-0.49142657676468504,-0.16847838331091808,0.756309932731264,0
223,0,0,2,2022-11-08,2022-08-21,2,0,2023-07-22,1,False,1.222378999743409,0.2900938739157575,-1.553470156758879,-1.2598912163426879,-0.49142657676468504,-0.16847838331091808,-0.5660802597846505,0
223,0,0,2,2022-08-08,2022-08-21,2,0,2023-07-22,1,False,1.222378999743409,0.5228663998970514,-1.553470156758879,-0.37942167119792336,-0.49142657676468504,-0.16847838331091808,0.07423499132831865,0
225,1,3,0,2022-06-21,2022-01-14,1,1,2023-07-15,1,False,-0.07389298303032857,0.7236117707748037,0.9271682128444297,0.07995374366021463,1.6476873070986622,-0.10149231519061676,-1.1159161819360042,0
225,1,3,0,2022-06-21,2022-05-11,1,0,2023-07-15,1,False,-0.07389298303032857,0.7236117707748037,0.9271682128444297,0.07995374366021463,0.504873040377148,-0.10149231519061676,-0.3016022212814676,0
225,1,3,0,2022-04-30,2022-01-14,1,1,2023-07-15,1,False,-0.07389298303032857,0.7596859302269408,0.9271682128444297,0.5776104430898641,1.6476873070986622,-0.10149231519061676,-0.7539988660895436,0
225,1,3,0,2022-04-30,2022-05-11,1,0,2023-07-15,1,False,-0.07389298303032857,0.7596859302269408,0.9271682128444297,0.5776104430898641,0.504873040377148,-0.10149231519061676,0.06031509456499323,0
225,1,3,0,2022-03-11,2022-01-14,1,1,2023-07-15,1,False,-0.07389298303032857,1.193064275211897,0.9271682128444297,1.0561265002337579,1.6476873070986622,-0.10149231519061676,-0.40600144700640817,0
225,1,3,0,2022-03-11,2022-05-11,1,0,2023-07-15,1,False,-0.07389298303032857,1.193064275211897,0.9271682128444297,1.0561265002337579,0.504873040377148,-0.10149231519061676,0.4083125136481286,0
225,1,3,0,2022-03-06,2022-01-14,1,1,2023-07-15,1,False,-0.07389298303032857,1.3876693636297115,0.9271682128444297,1.1039781059481473,1.6476873070986622,-0.10149231519061676,-0.37120170509809464,0
225,1,3,0,2022-03-06,2022-05-11,1,0,2023-07-15,1,False,-0.07389298303032857,1.3876693636297115,0.9271682128444297,1.1039781059481473,0.504873040377148,-0.10149231519061676,0.4431122555564421,0
225,1,3,0,2022-12-04,2022-01-14,1,1,2023-07-15,1,False,-0.07389298303032857,-0.9786419893689738,0.9271682128444297,-1.5087195660575126,1.6476873070986622,-0.10149231519061676,-2.2712676132920135,0
225,1,3,0,2022-12-04,2022-05-11,1,0,2023-07-15,1,False,-0.07389298303032857,-0.9786419893689738,0.9271682128444297,-1.5087195660575126,0.504873040377148,-0.10149231519061676,-1.456953652637477,0
225,1,3,0,2022-10-19,2022-01-14,1,1,2023-07-15,1,False,-0.07389298303032857,-0.6824431366140001,0.9271682128444297,-1.0684847934851303,1.6476873070986622,-0.10149231519061676,-1.9511099877355291,0
225,1,3,0,2022-10-19,2022-05-11,1,0,2023-07-15,1,False,-0.07389298303032857,-0.6824431366140001,0.9271682128444297,-1.0684847934851303,0.504873040377148,-0.10149231519061676,-1.1367960270809923,0
225,1,3,0,2022-05-30,2022-01-14,1,1,2023-07-15,1,False,-0.07389298303032857,0.24704212075914525,0.9271682128444297,0.29050080880352785,1.6476873070986622,-0.10149231519061676,-0.9627973175394247,0
225,1,3,0,2022-05-30,2022-05-11,1,0,2023-07-15,1,False,-0.07389298303032857,0.24704212075914525,0.9271682128444297,0.29050080880352785,0.504873040377148,-0.10149231519061676,-0.148483356884888,0
225,1,3,0,2022-12-24,2022-01-14,1,1,2023-07-15,1,False,-0.07389298303032857,1.644375036017355,0.9271682128444297,-1.70012598891507,1.6476873070986622,-0.10149231519061676,-2.410466580925268,0
225,1,3,0,2022-12-24,2022-05-11,1,0,2023-07-15,1,False,-0.07389298303032857,1.644375036017355,0.9271682128444297,-1.70012598891507,0.504873040377148,-0.10149231519061676,-1.596152620270731,0
226,0,2,0,2022-03-13,2022-01-21,1,1,2023-03-10,0,False,-1.4349785649427529,0.557335712797159,-1.0573424828382172,1.036985857948002,1.5793138039614776,1.1138263492777072,-0.37120170509809464,0
226,0,2,0,2022-12-16,2022-01-21,1,1,2023-03-10,0,False,-1.4349785649427529,-1.6500260556135806,-1.0573424828382172,-1.623563419772047,1.5793138039614776,1.1138263492777072,-2.306067355200327,0
226,0,2,0,2022-05-04,2022-01-21,1,1,2023-03-10,0,False,-1.4349785649427529,-1.6340473660303323,-1.0573424828382172,0.5393291585183526,1.5793138039614776,1.1138263492777072,-0.7331190209445554,0
226,0,2,0,2022-11-25,2022-01-21,1,1,2023-03-10,0,False,-1.4349785649427529,-0.6322044619417786,-1.0573424828382172,-1.4225866757716117,1.5793138039614776,1.1138263492777072,-2.1599084391854104,0
226,0,2,0,2022-09-02,2022-01-21,1,1,2023-03-10,0,False,-1.4349785649427529,-0.9288219703190206,-1.0573424828382172,-0.6186796997698703,1.5793138039614776,1.1138263492777072,-1.575272775125743,0
226,0,2,0,2022-03-15,2022-01-21,1,1,2023-03-10,0,False,-1.4349785649427529,1.0916798386858722,-1.0573424828382172,1.0178452156622464,1.5793138039614776,1.1138263492777072,-0.3851216018614201,0
226,0,2,0,2022-06-05,2022-01-21,1,1,2023-03-10,0,False,-1.4349785649427529,0.9681066541796159,-1.0573424828382172,0.2330788819462606,1.5793138039614776,1.1138263492777072,-0.955837369157762,0
228,0,2,0,2022-03-26,2022-08-04,2,1,2023-10-16,2,False,1.4168197971594696,-0.11404835344744797,0.431040538923768,0.9125716830905897,-0.32537664057437954,-0.9914500773603343,0.8955089003645182,0
228,0,2,0,2022-03-26,2022-07-11,1,0,2023-10-16,2,False,1.4168197971594696,-0.11404835344744797,0.431040538923768,0.9125716830905897,-0.09095320124688941,-0.9914500773603343,0.7284701392046131,0
228,0,2,0,2022-06-21,2022-08-04,2,1,2023-10-16,2,False,1.4168197971594696,1.3511067726182613,0.431040538923768,0.07995374366021463,-0.32537664057437954,-0.9914500773603343,0.28999339115986256,0
228,0,2,0,2022-06-21,2022-07-11,1,0,2023-10-16,2,False,1.4168197971594696,1.3511067726182613,0.431040538923768,0.07995374366021463,-0.09095320124688941,-0.9914500773603343,0.12295462999995758,0
228,0,2,0,2022-07-06,2022-08-04,2,1,2023-10-16,2,False,1.4168197971594696,-0.009314671943274608,0.431040538923768,-0.06360107348295348,-0.32537664057437954,-0.9914500773603343,0.18559416543492196,0
228,0,2,0,2022-07-06,2022-07-11,1,0,2023-10-16,2,False,1.4168197971594696,-0.009314671943274608,0.431040538923768,-0.06360107348295348,-0.09095320124688941,-0.9914500773603343,0.018555404275016986,0
228,0,2,0,2022-01-20,2022-08-04,2,1,2023-10-16,2,False,1.4168197971594696,1.126428255334159,0.431040538923768,1.5346425573776517,-0.32537664057437954,-0.9914500773603343,1.3479055451725943,0
228,0,2,0,2022-01-20,2022-07-11,1,0,2023-10-16,2,False,1.4168197971594696,1.126428255334159,0.431040538923768,1.5346425573776517,-0.09095320124688941,-0.9914500773603343,1.1808667840126892,0
228,0,2,0,2022-06-07,2022-08-04,2,1,2023-10-16,2,False,1.4168197971594696,0.5483346169183858,0.431040538923768,0.21393823966050488,-0.32537664057437954,-0.9914500773603343,0.38743266850314045,0
228,0,2,0,2022-06-07,2022-07-11,1,0,2023-10-16,2,False,1.4168197971594696,0.5483346169183858,0.431040538923768,0.21393823966050488,-0.09095320124688941,-0.9914500773603343,0.2203939073432355,0
228,0,2,0,2022-01-09,2022-08-04,2,1,2023-10-16,2,False,1.4168197971594696,1.6973349722343223,0.431040538923768,1.6399160899493082,-0.32537664057437954,-0.9914500773603343,1.424464977370884,0
228,0,2,0,2022-01-09,2022-07-11,1,0,2023-10-16,2,False,1.4168197971594696,1.6973349722343223,0.431040538923768,1.6399160899493082,-0.09095320124688941,-0.9914500773603343,1.257426216210979,0
229,0,2,2,2022-09-11,2022-08-12,2,1,2023-12-23,2,True,-1.4349785649427529,-0.7554985426998558,0.7854174488670979,-0.704812590055771,-0.40351778701687624,-1.642171881957547,-0.2250427890831778,0
229,0,2,2,2022-06-05,2022-08-12,2,1,2023-12-23,2,True,-1.4349785649427529,1.099564519571929,0.7854174488670979,0.2330788819462606,-0.40351778701687624,-1.642171881957547,0.45703215231976757,0
229,0,2,2,2022-03-10,2022-08-12,2,1,2023-12-23,2,True,-1.4349785649427529,0.033806857150382175,0.7854174488670979,1.0656968213766358,-0.40351778701687624,-1.642171881957547,1.0625476615244231,0
229,0,2,2,2022-05-02,2022-08-12,2,1,2023-12-23,2,True,-1.4349785649427529,-0.37696408423207456,0.7854174488670979,0.5584698008041084,-0.40351778701687624,-1.642171881957547,0.6936703972962996,0
229,0,2,2,2022-02-24,2022-08-12,2,1,2023-12-23,2,True,-1.4349785649427529,-0.36133427433405013,0.7854174488670979,1.1996813173769258,-0.40351778701687624,-1.642171881957547,1.159986938867701,0
229,0,2,2,2022-06-16,2022-08-12,2,1,2023-12-23,2,True,-1.4349785649427529,0.051041513600436184,0.7854174488670979,0.127805349374604,-0.40351778701687624,-1.642171881957547,0.38047272012147776,0
229,0,2,2,2022-05-24,2022-08-12,2,1,2023-12-23,2,True,-1.4349785649427529,0.6396015425729217,0.7854174488670979,0.3479227356607951,-0.40351778701687624,-1.642171881957547,0.54055153289972,0
229,0,2,2,2022-03-19,2022-08-12,2,1,2023-12-23,2,True,-1.4349785649427529,-0.09883719917169191,0.7854174488670979,0.9795639310907348,-0.40351778701687624,-1.642171881957547,0.9999081260894588,0
229,0,2,2,2022-04-10,2022-08-12,2,1,2023-12-23,2,True,-1.4349785649427529,1.6514224056588749,0.7854174488670979,0.7690168659474216,-0.40351778701687624,-1.642171881957547,0.8467892616928792,0
230,0,0,2,2022-11-26,2022-09-09,0,1,2023-09-04,1,False,1.0927518014660351,1.1662703153867124,-1.199093246815549,-1.4321569969144896,-0.6770117995656146,-0.5895336686385264,-0.5591203114029878,1
230,0,0,2,2022-11-26,2022-02-11,0,0,2023-09-04,1,False,1.0927518014660351,1.1662703153867124,-1.199093246815549,-1.4321569969144896,1.3741932945499238,-0.5895336686385264,-2.020709471552156,1
230,0,0,2,2022-11-11,2022-09-09,0,1,2023-09-04,1,False,1.0927518014660351,0.060670592912611974,-1.199093246815549,-1.2886021797713214,-0.6770117995656146,-0.5895336686385264,-0.45472108567804714,1
230,0,0,2,2022-11-11,2022-02-11,0,0,2023-09-04,1,False,1.0927518014660351,0.060670592912611974,-1.199093246815549,-1.2886021797713214,1.3741932945499238,-0.5895336686385264,-1.9163102458272157,1
230,0,0,2,2022-04-20,2022-09-09,0,1,2023-09-04,1,False,1.0927518014660351,1.5864610082702109,-1.199093246815549,0.6733136545186429,-0.6770117995656146,-0.5895336686385264,0.972068332562808,1
230,0,0,2,2022-04-20,2022-02-11,0,0,2023-09-04,1,False,1.0927518014660351,1.5864610082702109,-1.199093246815549,0.6733136545186429,1.3741932945499238,-0.5895336686385264,-0.4895208275863607,1
230,0,0,2,2022-09-05,2022-09-09,0,1,2023-09-04,1,False,1.0927518014660351,-0.365311502745601,-1.199093246815549,-0.6473906631985038,-0.6770117995656146,-0.5895336686385264,0.011595455893354279,1
230,0,0,2,2022-09-05,2022-02-11,0,0,2023-09-04,1,False,1.0927518014660351,-0.365311502745601,-1.199093246815549,-0.6473906631985038,1.3741932945499238,-0.5895336686385264,-1.4499937042558142,1
230,0,0,2,2022-09-23,2022-09-09,0,1,2023-09-04,1,False,1.0927518014660351,-1.3007277147675504,-1.199093246815549,-0.8196564437703056,-0.6770117995656146,-0.5895336686385264,-0.11368361497657446,1
230,0,0,2,2022-09-23,2022-02-11,0,0,2023-09-04,1,False,1.0927518014660351,-1.3007277147675504,-1.199093246815549,-0.8196564437703056,1.3741932945499238,-0.5895336686385264,-1.575272775125743,1
230,0,0,2,2022-01-19,2022-09-09,0,1,2023-09-04,1,False,1.0927518014660351,-1.5524792956250169,-1.199093246815549,1.5442128785205294,-0.6770117995656146,-0.5895336686385264,1.6054236352941145,1
230,0,0,2,2022-01-19,2022-02-11,0,0,2023-09-04,1,False,1.0927518014660351,-1.5524792956250169,-1.199093246815549,1.5442128785205294,1.3741932945499238,-0.5895336686385264,0.1438344751449457,1
232,0,2,1,2022-02-24,2022-03-16,1,1,2023-09-08,1,False,0.8334974049112877,-1.5057991937420776,0.431040538923768,1.1996813173769258,1.051861065474625,-0.6278114218501271,0.12295462999995758,0
232,0,2,1,2022-02-24,2022-11-24,1,1,2023-09-08,1,False,0.8334974049112877,-1.5057991937420776,0.431040538923768,1.1996813173769258,-1.4193526907693335,-0.6278114218501271,1.8838215705606227,0
232,0,2,1,2022-03-25,2022-03-16,1,1,2023-09-08,1,False,0.8334974049112877,-0.1257707108709662,0.431040538923768,0.9221420042334676,1.051861065474625,-0.6278114218501271,-0.07888387306826092,0
232,0,2,1,2022-03-25,2022-11-24,1,1,2023-09-08,1,False,0.8334974049112877,-0.1257707108709662,0.431040538923768,0.9221420042334676,-1.4193526907693335,-0.6278114218501271,1.6819830674924041,0
232,0,2,1,2022-01-22,2022-03-16,1,1,2023-09-08,1,False,0.8334974049112877,-0.4036184921831701,0.431040538923768,1.5155019150918958,1.051861065474625,-0.6278114218501271,0.3526329265948269,0
232,0,2,1,2022-01-22,2022-11-24,1,1,2023-09-08,1,False,0.8334974049112877,-0.4036184921831701,0.431040538923768,1.5155019150918958,-1.4193526907693335,-0.6278114218501271,2.113499867155492,0
232,0,2,1,2022-04-22,2022-03-16,1,1,2023-09-08,1,False,0.8334974049112877,-0.25813566344486133,0.431040538923768,0.654173012232887,1.051861065474625,-0.6278114218501271,-0.27376242775481674,0
232,0,2,1,2022-04-22,2022-11-24,1,1,2023-09-08,1,False,0.8334974049112877,-0.25813566344486133,0.431040538923768,0.654173012232887,-1.4193526907693335,-0.6278114218501271,1.4871045128058484,0
232,0,2,1,2022-11-06,2022-03-16,1,1,2023-09-08,1,False,0.8334974049112877,0.06269409508690954,0.431040538923768,-1.240750574056932,1.051861065474625,-0.6278114218501271,-1.6518322073240328,0
232,0,2,1,2022-11-06,2022-11-24,1,1,2023-09-08,1,False,0.8334974049112877,0.06269409508690954,0.431040538923768,-1.240750574056932,-1.4193526907693335,-0.6278114218501271,0.10903473323663218,0
232,0,2,1,2022-04-27,2022-03-16,1,1,2023-09-08,1,False,0.8334974049112877,1.2962628861010859,0.431040538923768,0.6063214065184978,1.051861065474625,-0.6278114218501271,-0.30856216966313027,0
232,0,2,1,2022-04-27,2022-11-24,1,1,2023-09-08,1,False,0.8334974049112877,1.2962628861010859,0.431040538923768,0.6063214065184978,-1.4193526907693335,-0.6278114218501271,1.4523047708975347,0
232,0,2,1,2022-06-03,2022-03-16,1,1,2023-09-08,1,False,0.8334974049112877,1.610115050928382,0.431040538923768,0.2522195242320164,1.051861065474625,-0.6278114218501271,-0.5660802597846505,0
232,0,2,1,2022-06-03,2022-11-24,1,1,2023-09-08,1,False,0.8334974049112877,1.610115050928382,0.431040538923768,0.2522195242320164,-1.4193526907693335,-0.6278114218501271,1.1947866807760146,0
232,0,2,1,2022-04-10,2022-03-16,1,1,2023-09-08,1,False,0.8334974049112877,-0.34535558475080175,0.431040538923768,0.7690168659474216,1.051861065474625,-0.6278114218501271,-0.19024304717486426,0
232,0,2,1,2022-04-10,2022-11-24,1,1,2023-09-08,1,False,0.8334974049112877,-0.34535558475080175,0.431040538923768,0.7690168659474216,-1.4193526907693335,-0.6278114218501271,1.5706238933858008,0
233,0,1,0,2022-11-14,2022-09-20,2,0,2023-09-18,2,False,0.6390566074952271,0.21187504848859035,0.501915920912434,-1.317313143199955,-0.7844558759240476,-0.723505804879129,-0.39904149862474547,0
233,0,1,0,2022-11-14,2022-10-09,2,0,2023-09-18,2,False,0.6390566074952271,0.21187504848859035,0.501915920912434,-1.317313143199955,-0.9700410987249773,-0.723505804879129,-0.26680247937315404,0
233,0,1,0,2022-02-16,2022-09-20,2,0,2023-09-18,2,False,0.6390566074952271,-1.2880284942254057,0.501915920912434,1.276243886519949,-0.7844558759240476,-0.723505804879129,1.4871045128058484,0
233,0,1,0,2022-02-16,2022-10-09,2,0,2023-09-18,2,False,0.6390566074952271,-1.2880284942254057,0.501915920912434,1.276243886519949,-0.9700410987249773,-0.723505804879129,1.6193435320574399,0
233,0,1,0,2022-04-05,2022-09-20,2,0,2023-09-18,2,False,0.6390566074952271,1.4554217985001658,0.501915920912434,0.816868471661811,-0.7844558759240476,-0.723505804879129,1.1530269904860384,0
233,0,1,0,2022-04-05,2022-10-09,2,0,2023-09-18,2,False,0.6390566074952271,1.4554217985001658,0.501915920912434,0.816868471661811,-0.9700410987249773,-0.723505804879129,1.2852660097376298,0
235,1,0,0,2022-03-25,2022-02-24,1,1,2023-12-28,0,True,-1.305351366665379,0.17712663184030358,-0.7738409548835534,0.9221420042334676,1.2472139315808666,-1.690019073472048,-0.21808284070151507,0
235,1,0,0,2022-03-25,2022-07-11,1,1,2023-12-28,0,True,-1.305351366665379,0.17712663184030358,-0.7738409548835534,0.9221420042334676,-0.09095320124688941,-1.690019073472048,0.7354300875862758,0
235,1,0,0,2022-03-28,2022-02-24,1,1,2023-12-28,0,True,-1.305351366665379,1.541106649191122,-0.7738409548835534,0.8934310408048339,1.2472139315808666,-1.690019073472048,-0.2389626858465032,0
